"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","918428456869916672","""Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making."" says Sharyl Attkisson. A total lack of.....","Thu Oct 12 10:49:42 +0000 2017",10197,NA,47405,FALSE
"Twitter for iPhone","918417002733154305","Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!","Thu Oct 12 10:04:11 +0000 2017",6731,NA,37718,FALSE
"Twitter for iPhone","918279015928037377","RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!","Thu Oct 12 00:55:52 +0000 2017",10406,NA,0,TRUE
"Media Studio","918275261011038210","In even the darkest moments, the light of our people has shown through their goodness, their courage and their love. #USA<U+0001F1FA><U+0001F1F8> https://t.co/8JK8aM2a1L","Thu Oct 12 00:40:57 +0000 2017",13520,NA,60730,FALSE
"Twitter for iPhone","918269386997321730","RT @realDonaldTrump: I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!","Thu Oct 12 00:17:37 +0000 2017",7042,NA,0,TRUE
"Twitter for iPhone","918267396493922304","Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!","Thu Oct 12 00:09:42 +0000 2017",20348,NA,87960,FALSE
"Twitter for iPhone","918263984029085697","Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw","Wed Oct 11 23:56:08 +0000 2017",5611,NA,31715,FALSE
"Twitter for iPhone","918257107182473216","We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America, GROW in America, and HIRE in America<U+0001F1FA><U+0001F1F8> https://t.co/u9ZgijgLE3","Wed Oct 11 23:28:49 +0000 2017",12276,NA,56587,FALSE
"Twitter for iPhone","918227740700102657","I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!","Wed Oct 11 21:32:07 +0000 2017",10407,NA,57891,FALSE
"Twitter for iPhone","918224393062551552","Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania! 
#TaxReform #USA<U+0001F1FA><U+0001F1F8>
https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl","Wed Oct 11 21:18:49 +0000 2017",5082,NA,27928,FALSE
"Twitter for iPhone","918202052102279170","RT @realDonaldTrump: Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to l…","Wed Oct 11 19:50:03 +0000 2017",14904,NA,0,TRUE
"Twitter for iPhone","918201878479073280","Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday’s tragedy.","Wed Oct 11 19:49:21 +0000 2017",19130,NA,114117,FALSE
"Twitter for iPhone","918112884630093825","With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!","Wed Oct 11 13:55:44 +0000 2017",23284,NA,99249,FALSE
"Twitter for iPhone","918110279367643137","Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!","Wed Oct 11 13:45:22 +0000 2017",18962,NA,73826,FALSE
"Twitter for iPhone","918065431939829760","It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY","Wed Oct 11 10:47:10 +0000 2017",20408,NA,105174,FALSE
"Twitter for iPhone","918062778522505216","The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!","Wed Oct 11 10:36:37 +0000 2017",19401,NA,84312,FALSE
"Twitter for iPhone","918061437750267904","It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts","Wed Oct 11 10:31:18 +0000 2017",15430,NA,74375,FALSE
"Twitter for iPhone","918060313748164608","...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA","Wed Oct 11 10:26:50 +0000 2017",11212,NA,54905,FALSE
"Twitter for iPhone","918058910673760258","Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and..","Wed Oct 11 10:21:15 +0000 2017",18196,NA,79314,FALSE
"Twitter for iPhone","917923131003719681","...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!","Wed Oct 11 01:21:43 +0000 2017",15932,NA,77256,FALSE
"Twitter for iPhone","917921548677328896","The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....","Wed Oct 11 01:15:26 +0000 2017",16058,NA,69502,FALSE
"Twitter for iPhone","917894963832246272","My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today!
https://t.co/qyT4bcHVuR https://t.co/rBwGmhMnPX","Tue Oct 10 23:29:47 +0000 2017",14143,NA,66095,FALSE
"Twitter for iPhone","917745272448602115","RT @IsraelUSAforevr: @realDonaldTrump  https://t.co/dBvwKDdesD","Tue Oct 10 13:34:58 +0000 2017",7440,NA,0,TRUE
"Twitter for iPhone","917734186848579584","The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!","Tue Oct 10 12:50:55 +0000 2017",14669,NA,62413,FALSE
"Twitter for iPhone","917724872905777155","Highly respected author, Christopher Bedford, just came out with book, ""The Art of the Donald, Lessons from America's...."" Really good book!","Tue Oct 10 12:13:54 +0000 2017",11411,NA,58333,FALSE
"Twitter for iPhone","917701841466593280","With Jemele Hill at the mike, it is no wonder ESPN ratings have ""tanked,"" in fact, tanked so badly it is the talk of the industry!","Tue Oct 10 10:42:23 +0000 2017",20210,NA,95652,FALSE
"Twitter for iPhone","917698839846576130","Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST","Tue Oct 10 10:30:28 +0000 2017",22622,NA,99677,FALSE
"Twitter for iPhone","917695847063805952","The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A.","Tue Oct 10 10:18:34 +0000 2017",22242,NA,86752,FALSE
"Twitter for iPhone","917694644481413120","Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!","Tue Oct 10 10:13:47 +0000 2017",32459,NA,138388,FALSE
"Twitter for iPhone","917578384800124929","RT @IvankaTrump: .@realDonaldTrump stock market rally is close to becoming the greatest in 85 years https://t.co/5WlZa82Mij","Tue Oct 10 02:31:49 +0000 2017",16640,NA,0,TRUE
"Twitter for iPhone","917578120819068928","We have just begun! https://t.co/x8pSdEB2Ur","Tue Oct 10 02:30:46 +0000 2017",474,NA,1787,FALSE
"Twitter for iPhone","917568245854605313","A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.""Stand for Anthem or sit for game!""","Tue Oct 10 01:51:32 +0000 2017",34557,NA,166116,FALSE
"Twitter for iPhone","917458408927842305","""President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay"" https://t.co/cbQRst4lN4","Mon Oct 09 18:35:04 +0000 2017",16500,NA,69189,FALSE
"Twitter for iPhone","917345200414035969","The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!","Mon Oct 09 11:05:13 +0000 2017",20791,NA,109311,FALSE
"Twitter for iPhone","917341511754436609","Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &amp; getting nothing. Policy didn't work!","Mon Oct 09 10:50:34 +0000 2017",21479,NA,107533,FALSE
"Twitter for iPhone","917177470532636672","""The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....""   @nypost  Thank you!","Sun Oct 08 23:58:43 +0000 2017",14656,NA,75617,FALSE
"Media Studio","917172144710103040","Nobody could have done what I’ve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI","Sun Oct 08 23:37:34 +0000 2017",19880,NA,78014,FALSE
"Twitter for iPhone","917130468025348096","Bob Corker gave us the Iran Deal, &amp; that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!","Sun Oct 08 20:51:57 +0000 2017",18418,NA,80627,FALSE
"Twitter for iPhone","917115154504077313","RT @opinionsamerica: @realDonaldTrump Strong administration leads to a strong response.","Sun Oct 08 19:51:06 +0000 2017",4454,NA,0,TRUE
"Twitter for iPhone","917114761057357824","FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!","Sun Oct 08 19:49:32 +0000 2017",11653,NA,66259,FALSE
"Twitter for iPhone","917091286607433728","I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.","Sun Oct 08 18:16:16 +0000 2017",28144,NA,135146,FALSE
"Twitter for iPhone","917030148867682304","...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!","Sun Oct 08 14:13:19 +0000 2017",13716,NA,66385,FALSE
"Twitter for iPhone","917029060471152640","..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!","Sun Oct 08 14:09:00 +0000 2017",12830,NA,60890,FALSE
"Twitter for iPhone","917026789188399105","Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...","Sun Oct 08 13:59:58 +0000 2017",15186,NA,69266,FALSE
"Twitter for iPhone","917024076165734401","#LasVegasStrong #USA<U+0001F1FA><U+0001F1F8>
<U+0001F3A5>https://t.co/4iGwdL4kia","Sun Oct 08 13:49:11 +0000 2017",6541,NA,36467,FALSE
"Twitter for iPhone","917007101519650817","RT @realDonaldTrump: More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the…","Sun Oct 08 12:41:44 +0000 2017",18242,NA,0,TRUE
"Twitter for iPhone","916780428253687808","Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!","Sat Oct 07 21:41:01 +0000 2017",12180,NA,75987,FALSE
"Twitter for iPhone","916763438805848066","Thanks for your support! https://t.co/iqUM1RfQso","Sat Oct 07 20:33:31 +0000 2017",12503,NA,60168,FALSE
"Twitter for iPhone","916751271960436737","...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!","Sat Oct 07 19:45:10 +0000 2017",17797,NA,75919,FALSE
"Twitter for iPhone","916750042014404608","Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......","Sat Oct 07 19:40:17 +0000 2017",17900,NA,72835,FALSE
"Twitter for iPhone","916747884716011521","Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl","Sat Oct 07 19:31:42 +0000 2017",7596,NA,35789,FALSE
"Twitter for iPhone","916665576940097536","Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!","Sat Oct 07 14:04:39 +0000 2017",14110,NA,66371,FALSE
"Twitter for iPhone","916655548623413248",".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1","Sat Oct 07 13:24:48 +0000 2017",15842,NA,73624,FALSE
"Twitter for iPhone","916638685914951680","I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!","Sat Oct 07 12:17:47 +0000 2017",12847,NA,69224,FALSE
"Twitter for iPhone","916635236238274561","More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?","Sat Oct 07 12:04:05 +0000 2017",18243,NA,93933,FALSE
"Twitter for iPhone","916634286811435008","Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?","Sat Oct 07 12:00:18 +0000 2017",14619,NA,75482,FALSE
"Twitter for iPhone","916622087606980609","...contributions. The RNC is taking in far more $'s than the Dems, and much of it by my wonderful small donors. I am working hard for them!","Sat Oct 07 11:11:50 +0000 2017",12411,NA,66977,FALSE
"Twitter for iPhone","916620603741868032","Can't believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of ""Trump"" voters through campaign....","Sat Oct 07 11:05:56 +0000 2017",13579,NA,67198,FALSE
"Twitter for iPhone","916124989736308736","RT @FoxBusiness: #StockAlert: U.S. markets since the election https://t.co/1kwamJuizO","Fri Oct 06 02:16:32 +0000 2017",12211,NA,0,TRUE
"Twitter for iPhone","916124754620420097","RT @Scavino45: .@POTUS @realDonaldTrump in the Oval Office w/senior U.S. military leaders prior to dinner hosted by the President &amp; First L…","Fri Oct 06 02:15:36 +0000 2017",8629,NA,0,TRUE
"Twitter for iPhone","916120435762266114","Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!","Fri Oct 06 01:58:27 +0000 2017",25717,NA,92535,FALSE
"Twitter for iPhone","915907150333009920","Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.","Thu Oct 05 11:50:56 +0000 2017",18744,NA,79704,FALSE
"Twitter for iPhone","915896809536589824","Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!","Thu Oct 05 11:09:50 +0000 2017",36546,NA,157404,FALSE
"Twitter for iPhone","915894251967385600","Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!","Thu Oct 05 10:59:40 +0000 2017",23334,NA,93316,FALSE
"Twitter for iPhone","915890821228048385","Thank you! https://t.co/YMuqSvvTSB","Thu Oct 05 10:46:02 +0000 2017",10819,NA,59426,FALSE
"Twitter for iPhone","915890389269254145","So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!","Thu Oct 05 10:44:19 +0000 2017",15342,NA,100016,FALSE
"Twitter for iPhone","915887841896484866","RT @ABC: Pres. Trump: ""We cannot be defined by the evil that threatens us or the violence that incites such terror."" https://t.co/eduBJDysI…","Thu Oct 05 10:34:12 +0000 2017",6346,NA,0,TRUE
"Twitter for iPhone","915887200767758337","RT @Scavino45: .@POTUS &amp; @FLOTUS w/ @LVMPD Officer Cook, 2nd day on job, received gunshot wound to the right chest &amp; right arm, saving live…","Thu Oct 05 10:31:39 +0000 2017",10040,NA,0,TRUE
"Twitter for iPhone","915887139048574976","RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania visit with @UMCSN patient Tiffany Huizarin Las Vegas earlier today. #VegasStron…","Thu Oct 05 10:31:24 +0000 2017",8296,NA,0,TRUE
"Twitter for iPhone","915886953194770433","RT @FoxNews: Geraldo Blasts 'Fake News' Reports About Trump's Visit to Puerto Rico https://t.co/9jO0D3BMvE","Thu Oct 05 10:30:40 +0000 2017",11288,NA,0,TRUE
"Twitter for iPhone","915745470689005573","On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night. https://t.co/ZxuMYWnNHv","Thu Oct 05 01:08:28 +0000 2017",23561,NA,111141,FALSE
"Twitter for iPhone","915722355757985792","WE LOVE YOU LAS VEGAS! https://t.co/nxRWeR1gEz","Wed Oct 04 23:36:37 +0000 2017",23468,NA,96428,FALSE
"Twitter for iPhone","915604746936967168","I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.","Wed Oct 04 15:49:17 +0000 2017",13699,NA,91338,FALSE
"Twitter for iPhone","915596990674849792","The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!","Wed Oct 04 15:18:28 +0000 2017",18225,NA,69909,FALSE
"Twitter for iPhone","915589297096536065","NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!","Wed Oct 04 14:47:53 +0000 2017",21975,NA,95643,FALSE
